timestamp,line_id,voltage_kv,state,root_cause,duration_hours,load_mw_at_trip,hour_of_day,month,wind_speed,rainfall_mm,temperature,load_pct,line_age_years
2023-03-01 22:00:00,TL-014,765,Bihar,Bird/Animal,0.7,227.4,22,3,3.6,0.03,28.7,86.6,7
2023-11-04 02:00:00,TL-038,220,Odisha,Equipment Failure,9.3,158.1,2,11,3.5,1.23,12.3,66.9,7
2024-03-06 20:00:00,TL-049,220,Odisha,Lightning,0.7,207.7,20,3,0.6,0.55,35.2,86.3,27
2024-03-07 23:00:00,TL-027,765,Odisha,Equipment Failure,1.9,185.3,23,3,0.2,2.08,35.6,88.2,18
2023-03-12 19:00:00,TL-015,400,Jharkhand,Unknown,4.9,274.2,19,3,0.8,0.38,35.0,55.2,26
2024-10-26 13:00:00,TL-023,400,Bihar,Equipment Failure,0.8,289.3,13,10,4.8,0.45,11.8,82.1,24
2024-07-25 12:00:00,TL-043,400,Odisha,Lightning,3.0,214.6,12,7,5.1,0.07,19.5,80.7,15
2023-09-16 13:00:00,TL-014,400,Jharkhand,Overloading,0.4,224.2,13,9,5.9,12.68,18.1,77.9,28
2023-10-18 16:00:00,TL-019,400,Bihar,Lightning,3.2,167.4,16,10,1.0,0.14,16.0,65.6,10
2023-11-01 19:00:00,TL-043,220,Sikkim,Human Error,0.2,327.4,19,11,7.6,0.05,14.0,90.5,24
2024-03-14 11:00:00,TL-048,220,Bihar,Equipment Failure,14.9,229.7,11,3,2.6,1.42,36.4,61.1,29
2024-05-01 22:00:00,TL-007,220,Jharkhand,Overloading,1.9,188.0,22,5,2.4,0.75,32.6,96.1,2
2024-09-21 16:00:00,TL-029,400,Sikkim,Equipment Failure,0.4,198.9,16,9,5.9,0.99,14.5,67.4,19
2024-06-20 17:00:00,TL-046,220,Jharkhand,Lightning,3.2,169.6,17,6,5.5,1.01,27.4,71.8,16
2023-02-17 16:00:00,TL-001,400,Sikkim,Lightning,0.1,194.4,16,2,1.3,0.12,29.1,81.2,18
2023-12-13 06:00:00,TL-008,400,Sikkim,Overloading,1.0,174.7,6,12,1.0,0.12,17.2,81.1,10
2023-11-24 03:00:00,TL-043,765,West Bengal,Unknown,4.7,126.6,3,11,2.0,0.41,25.6,70.1,13
2024-08-06 17:00:00,TL-035,400,Jharkhand,Equipment Failure,11.0,52.5,17,8,7.5,0.41,15.2,74.9,2
2023-06-28 23:00:00,TL-012,400,West Bengal,Tree Contact,3.5,234.2,23,6,8.1,3.66,21.3,62.9,2
2024-08-16 23:00:00,TL-032,400,West Bengal,Unknown,4.4,124.2,23,8,8.8,7.23,12.6,71.8,29
2024-06-26 09:00:00,TL-033,400,Bihar,Lightning,0.6,234.9,9,6,6.6,18.72,32.2,79.4,12
2024-04-05 01:00:00,TL-004,765,Jharkhand,Equipment Failure,2.5,102.1,1,4,2.2,0.7,37.2,45.8,6
2024-01-17 10:00:00,TL-021,220,Bihar,Equipment Failure,7.1,136.5,10,1,1.2,0.48,29.5,76.1,4
2024-12-18 08:00:00,TL-048,220,Jharkhand,Equipment Failure,0.3,236.4,8,12,0.5,1.66,27.4,70.7,22
2023-01-08 21:00:00,TL-034,220,Jharkhand,Equipment Failure,9.7,192.1,21,1,3.3,0.28,26.6,65.5,6
2023-09-22 12:00:00,TL-035,400,West Bengal,Unknown,0.0,226.2,12,9,10.3,11.34,13.3,45.6,22
2024-10-13 02:00:00,TL-013,220,Sikkim,Equipment Failure,10.2,221.0,2,10,4.0,0.16,7.8,75.9,12
2023-04-18 02:00:00,TL-016,220,West Bengal,Unknown,1.4,198.4,2,4,0.7,0.2,31.1,60.8,24
2023-12-03 16:00:00,TL-014,220,Odisha,Bird/Animal,0.6,237.9,16,12,4.0,0.92,21.5,87.9,18
2023-11-26 05:00:00,TL-005,220,Sikkim,Unknown,2.0,193.8,5,11,0.2,1.13,27.2,86.5,9
2023-05-10 12:00:00,TL-013,400,Sikkim,Bird/Animal,0.3,175.2,12,5,3.4,3.3,38.8,81.2,11
2023-04-23 05:00:00,TL-025,400,Odisha,Lightning,0.2,110.7,5,4,12.5,0.39,35.1,77.1,6
2024-09-24 22:00:00,TL-025,400,Odisha,Tree Contact,0.8,259.8,22,9,8.4,4.78,16.6,73.7,11
2024-12-12 12:00:00,TL-015,220,Jharkhand,Tree Contact,7.9,222.2,12,12,2.2,1.77,19.4,76.7,13
2023-06-16 14:00:00,TL-038,765,Jharkhand,Equipment Failure,1.7,311.9,14,6,5.1,0.14,29.4,82.4,21
2024-05-19 13:00:00,TL-006,400,Sikkim,Tree Contact,13.3,167.4,13,5,7.1,0.45,31.4,87.3,10
2024-06-20 09:00:00,TL-001,400,West Bengal,Overloading,1.9,256.5,9,6,7.6,8.54,23.3,104.3,2
2024-08-01 04:00:00,TL-024,400,Bihar,Lightning,2.0,225.8,4,8,8.3,16.55,13.5,72.1,28
2024-03-07 10:00:00,TL-046,400,Bihar,Tree Contact,2.5,165.2,10,3,0.5,1.74,26.7,81.5,16
2023-10-31 14:00:00,TL-017,400,Jharkhand,Human Error,0.2,111.3,14,10,0.7,0.32,16.4,59.4,17
2023-04-19 17:00:00,TL-029,765,Bihar,Tree Contact,1.2,131.4,17,4,4.8,0.82,35.9,83.8,13
2024-11-13 14:00:00,TL-027,400,Bihar,Overloading,1.7,248.5,14,11,4.2,0.44,19.0,96.1,1
2023-12-20 15:00:00,TL-039,400,Odisha,Tree Contact,2.8,250.0,15,12,1.1,1.51,27.0,71.0,5
2024-02-18 22:00:00,TL-008,765,Jharkhand,Lightning,4.0,188.3,22,2,4.6,1.05,31.1,74.6,26
2024-06-06 03:00:00,TL-015,400,Jharkhand,Unknown,0.5,234.0,3,6,10.6,4.38,27.7,82.2,18
2024-10-09 00:00:00,TL-032,765,Odisha,Overloading,10.1,214.4,0,10,5.6,0.24,17.2,95.7,12
2023-08-14 15:00:00,TL-007,220,West Bengal,Lightning,0.5,231.9,15,8,18.0,16.09,16.0,69.8,29
2024-12-27 21:00:00,TL-036,400,Jharkhand,Overloading,0.2,209.3,21,12,4.7,0.71,29.7,63.2,19
2023-12-10 06:00:00,TL-021,400,Odisha,Human Error,0.6,188.0,6,12,0.3,0.31,21.0,70.1,19
2023-11-19 11:00:00,TL-039,400,West Bengal,Lightning,4.5,202.3,11,11,5.5,0.02,15.7,67.2,18
2023-07-25 02:00:00,TL-050,765,Jharkhand,Lightning,1.5,207.0,2,7,10.1,55.63,20.8,67.8,28
2023-01-05 16:00:00,TL-011,400,West Bengal,Bird/Animal,0.1,205.9,16,1,0.5,0.95,24.1,58.9,4
2023-08-02 18:00:00,TL-039,400,West Bengal,Lightning,0.6,209.2,18,8,5.8,9.28,16.1,83.6,14
2024-02-24 06:00:00,TL-031,220,Odisha,Equipment Failure,5.2,192.6,6,2,2.2,1.09,34.1,68.2,27
2023-05-29 16:00:00,TL-003,765,Odisha,Lightning,0.5,223.5,16,5,5.9,0.47,30.5,53.1,3
2023-12-08 06:00:00,TL-021,220,West Bengal,Human Error,1.1,205.8,6,12,0.1,0.07,23.1,77.9,5
2023-12-10 00:00:00,TL-046,400,West Bengal,Lightning,0.1,177.4,0,12,1.3,0.15,24.6,63.0,10
2024-03-04 09:00:00,TL-018,220,Jharkhand,Tree Contact,2.7,204.3,9,3,1.2,0.65,33.6,61.9,24
2024-12-21 10:00:00,TL-046,400,Jharkhand,Overloading,2.2,244.2,10,12,0.9,0.12,23.3,98.2,6
2024-12-20 08:00:00,TL-017,400,Sikkim,Bird/Animal,3.2,234.7,8,12,0.8,1.45,24.7,76.2,7
2024-08-03 21:00:00,TL-001,400,Bihar,Tree Contact,4.3,285.4,21,8,10.4,4.73,17.6,83.0,20
2023-04-07 01:00:00,TL-038,400,Bihar,Equipment Failure,12.4,213.2,1,4,4.0,1.66,41.0,88.9,14
2023-12-03 18:00:00,TL-034,220,Bihar,Human Error,4.5,139.5,18,12,0.1,0.36,22.0,78.5,8
2024-03-06 22:00:00,TL-008,400,Odisha,Tree Contact,0.2,228.6,22,3,3.4,0.22,33.1,50.7,9
2023-04-03 18:00:00,TL-018,220,Sikkim,Tree Contact,0.0,281.1,18,4,8.4,0.62,36.6,68.9,29
2024-10-19 09:00:00,TL-027,765,Bihar,Lightning,0.6,257.9,9,10,1.2,0.03,13.4,62.4,23
2023-03-30 17:00:00,TL-048,220,Jharkhand,Lightning,0.0,105.7,17,3,8.5,1.77,36.4,64.0,25
2024-11-26 06:00:00,TL-049,765,Odisha,Equipment Failure,5.3,148.9,6,11,0.1,0.47,20.5,48.9,27
2023-08-17 09:00:00,TL-040,220,Sikkim,Overloading,1.3,224.5,9,8,6.9,2.54,17.7,102.3,22
2024-06-16 11:00:00,TL-023,400,Bihar,Equipment Failure,0.2,221.2,11,6,5.5,3.76,32.2,84.7,8
2023-04-26 17:00:00,TL-016,765,Bihar,Overloading,1.6,163.4,17,4,6.5,1.55,37.8,95.7,18
2023-01-07 11:00:00,TL-035,220,Bihar,Overloading,2.2,253.1,11,1,2.2,0.03,32.7,77.8,25
2023-05-24 08:00:00,TL-027,220,Sikkim,Equipment Failure,6.1,285.0,8,5,0.1,0.8,26.9,70.0,14
2023-08-21 03:00:00,TL-014,400,Sikkim,Tree Contact,4.4,146.6,3,8,8.3,24.47,15.7,92.0,19
2024-08-11 14:00:00,TL-043,765,Odisha,Lightning,0.9,224.1,14,8,6.8,4.32,20.7,83.7,22
2024-02-27 15:00:00,TL-013,400,Jharkhand,Overloading,3.3,187.9,15,2,2.7,1.13,35.4,102.2,16
2023-02-04 18:00:00,TL-033,765,Odisha,Tree Contact,2.8,178.6,18,2,0.4,0.98,31.8,36.6,3
2024-02-12 18:00:00,TL-008,220,Sikkim,Human Error,2.8,200.9,18,2,1.8,1.65,28.3,63.0,28
2023-02-15 18:00:00,TL-005,400,Odisha,Lightning,0.1,239.1,18,2,1.0,0.22,31.5,43.3,22
2024-07-14 12:00:00,TL-046,220,Bihar,Equipment Failure,12.1,185.0,12,7,6.1,7.12,23.7,90.9,1
2023-09-27 17:00:00,TL-006,220,Bihar,Bird/Animal,0.6,149.9,17,9,6.3,1.54,15.7,38.3,22
2023-12-28 02:00:00,TL-011,765,West Bengal,Overloading,0.1,250.7,2,12,0.4,0.4,24.3,95.7,2
2023-12-10 21:00:00,TL-022,400,Bihar,Lightning,1.8,186.5,21,12,0.0,0.11,22.6,62.7,23
2024-08-27 09:00:00,TL-006,220,Bihar,Lightning,2.1,261.0,9,8,9.3,24.41,18.4,76.5,5
2023-06-05 22:00:00,TL-022,765,Bihar,Lightning,2.9,260.2,22,6,9.3,29.22,29.9,100.3,1
2024-09-25 18:00:00,TL-012,765,West Bengal,Equipment Failure,6.9,254.1,18,9,8.9,73.37,16.9,77.8,23
2023-11-27 10:00:00,TL-045,400,Jharkhand,Tree Contact,0.0,310.2,10,11,5.0,0.81,15.8,64.6,9
2024-06-08 19:00:00,TL-002,220,West Bengal,Tree Contact,1.5,183.3,19,6,5.4,13.07,30.6,84.6,23
2024-03-18 14:00:00,TL-036,400,West Bengal,Overloading,4.2,272.9,14,3,6.5,3.93,38.9,78.0,21
2023-11-08 23:00:00,TL-014,765,West Bengal,Bird/Animal,0.7,153.2,23,11,2.2,1.1,21.3,74.7,25
2024-09-22 13:00:00,TL-038,400,Bihar,Tree Contact,2.7,225.4,13,9,6.0,15.77,17.5,72.7,28
2023-01-12 21:00:00,TL-048,220,West Bengal,Lightning,1.2,181.8,21,1,2.3,0.04,26.4,78.3,23
2023-12-07 01:00:00,TL-009,220,Jharkhand,Unknown,3.6,313.5,1,12,2.4,0.85,25.4,68.1,1
2023-06-21 01:00:00,TL-017,400,Odisha,Lightning,0.7,305.8,1,6,5.2,17.37,25.4,53.1,25
2023-01-14 23:00:00,TL-046,400,Bihar,Lightning,0.4,201.5,23,1,3.2,0.5,29.7,88.8,2
2024-10-20 11:00:00,TL-027,220,Sikkim,Overloading,0.0,225.3,11,10,1.3,0.42,17.4,97.5,25
2023-05-14 19:00:00,TL-019,400,Sikkim,Tree Contact,7.2,110.1,19,5,0.7,0.91,30.9,90.5,9
2023-01-27 23:00:00,TL-006,220,Odisha,Equipment Failure,6.0,234.6,23,1,0.8,0.68,32.5,58.5,6
2023-01-31 00:00:00,TL-013,220,Sikkim,Lightning,1.6,220.7,0,1,4.8,3.88,28.0,81.6,3
2023-02-22 05:00:00,TL-031,400,Sikkim,Equipment Failure,21.5,196.9,5,2,0.7,1.9,32.2,73.2,16
2023-01-03 00:00:00,TL-036,400,West Bengal,Lightning,0.3,256.2,0,1,0.6,0.36,27.3,56.0,3
2023-07-17 22:00:00,TL-010,220,Odisha,Overloading,1.6,181.8,22,7,6.5,9.32,22.4,74.1,21
2023-04-16 22:00:00,TL-023,400,Odisha,Human Error,1.9,130.1,22,4,2.9,0.09,33.7,79.6,2
2024-06-25 04:00:00,TL-001,400,West Bengal,Equipment Failure,7.2,253.4,4,6,8.4,13.97,28.0,75.9,27
2023-02-23 22:00:00,TL-034,220,Sikkim,Tree Contact,4.7,199.2,22,2,5.7,0.38,29.0,88.1,21
2024-12-25 06:00:00,TL-043,400,Bihar,Overloading,1.3,265.5,6,12,4.4,2.17,22.4,101.7,17
2023-07-20 08:00:00,TL-009,765,Odisha,Overloading,0.9,195.6,8,7,19.5,12.89,21.5,103.9,26
2024-02-25 00:00:00,TL-025,400,Sikkim,Equipment Failure,5.6,137.8,0,2,0.1,0.75,34.9,50.3,28
2024-12-24 00:00:00,TL-025,400,Odisha,Lightning,0.4,232.9,0,12,0.3,0.22,26.7,93.9,3
2024-11-20 09:00:00,TL-035,400,Sikkim,Overloading,2.4,111.2,9,11,0.4,0.68,18.3,96.9,21
2024-07-23 18:00:00,TL-038,400,Jharkhand,Lightning,1.9,189.1,18,7,5.1,20.87,19.5,82.7,4
2023-01-10 12:00:00,TL-006,400,Odisha,Lightning,3.8,189.0,12,1,3.9,0.98,24.2,87.5,20
2024-09-16 05:00:00,TL-032,400,Sikkim,Equipment Failure,0.9,193.3,5,9,5.2,3.67,18.5,85.2,7
2024-01-22 17:00:00,TL-031,400,Sikkim,Lightning,3.4,179.2,17,1,1.1,0.33,25.9,64.5,22
2024-01-08 14:00:00,TL-013,765,Bihar,Tree Contact,3.9,126.9,14,1,1.2,1.94,27.5,68.4,23
2023-09-21 07:00:00,TL-021,765,Bihar,Lightning,0.4,184.1,7,9,7.2,0.44,14.8,63.8,2
2024-06-01 08:00:00,TL-018,400,Jharkhand,Equipment Failure,3.0,275.0,8,6,13.6,19.03,28.5,72.3,20
2024-01-28 22:00:00,TL-028,220,West Bengal,Equipment Failure,22.9,252.7,22,1,2.8,0.01,26.9,75.8,6
2023-08-21 14:00:00,TL-045,765,Sikkim,Equipment Failure,24.4,117.8,14,8,8.6,8.64,19.1,54.0,20
2023-04-22 09:00:00,TL-017,765,Jharkhand,Bird/Animal,1.6,225.8,9,4,1.0,0.49,34.2,46.2,4
2024-10-23 02:00:00,TL-031,400,Sikkim,Equipment Failure,0.2,170.2,2,10,0.2,0.73,17.9,92.8,21
2024-12-15 06:00:00,TL-001,400,West Bengal,Tree Contact,1.8,208.3,6,12,9.5,0.02,22.8,71.1,29
2023-02-18 00:00:00,TL-046,220,Odisha,Equipment Failure,9.1,321.6,0,2,2.0,1.11,36.4,85.1,14
2024-10-01 12:00:00,TL-028,400,Jharkhand,Equipment Failure,0.9,220.6,12,10,1.0,0.41,9.5,76.6,5
2024-04-19 07:00:00,TL-040,400,West Bengal,Overloading,0.1,222.2,7,4,2.6,0.44,34.1,39.1,14
2024-10-30 08:00:00,TL-036,400,West Bengal,Tree Contact,3.8,218.4,8,10,3.2,0.43,12.5,69.8,7
2023-09-30 19:00:00,TL-033,220,Bihar,Lightning,1.8,145.1,19,9,8.8,0.31,10.9,64.9,18
2023-03-22 01:00:00,TL-009,400,West Bengal,Unknown,0.5,142.5,1,3,0.4,0.82,33.6,82.8,18
2023-02-21 16:00:00,TL-002,400,West Bengal,Overloading,1.5,225.4,16,2,4.4,0.19,27.1,97.1,23
2023-04-14 18:00:00,TL-025,400,Jharkhand,Tree Contact,0.3,196.3,18,4,0.2,0.55,36.7,82.4,28
2023-05-31 02:00:00,TL-029,400,Jharkhand,Equipment Failure,0.6,184.9,2,5,0.3,1.85,28.6,88.7,21
2023-12-26 21:00:00,TL-027,220,Bihar,Equipment Failure,1.5,216.5,21,12,0.4,0.27,25.7,69.4,24
2023-06-16 00:00:00,TL-036,400,Sikkim,Equipment Failure,6.0,162.6,0,6,5.6,7.85,26.3,77.8,20
2024-05-01 13:00:00,TL-019,220,Jharkhand,Unknown,9.7,189.4,13,5,3.5,0.08,32.2,70.9,22
2023-05-17 06:00:00,TL-009,400,Bihar,Equipment Failure,7.8,181.9,6,5,4.9,1.18,31.8,59.2,9
2024-03-26 16:00:00,TL-028,400,Odisha,Unknown,3.6,175.8,16,3,0.8,0.24,31.7,80.3,24
2023-12-05 13:00:00,TL-047,400,West Bengal,Tree Contact,1.1,274.2,13,12,0.0,1.41,23.5,60.3,11
2024-06-29 22:00:00,TL-007,400,Jharkhand,Tree Contact,11.9,191.1,22,6,6.6,34.46,22.6,71.4,24
2024-12-28 01:00:00,TL-002,400,Odisha,Equipment Failure,16.5,276.5,1,12,1.3,0.54,26.6,48.9,12
2023-09-17 20:00:00,TL-029,400,West Bengal,Equipment Failure,3.4,202.2,20,9,9.5,9.94,18.9,79.6,6
2024-07-09 20:00:00,TL-045,220,Bihar,Tree Contact,4.7,176.4,20,7,5.2,1.9,19.2,85.4,14
2024-02-14 07:00:00,TL-041,400,Odisha,Human Error,2.9,162.9,7,2,10.9,2.46,27.6,59.1,20
2024-11-21 14:00:00,TL-020,220,Sikkim,Equipment Failure,7.3,194.1,14,11,1.8,1.06,18.4,74.5,29
2024-06-10 17:00:00,TL-033,765,Jharkhand,Lightning,0.7,267.8,17,6,6.8,4.8,28.8,74.6,4
2024-01-28 17:00:00,TL-011,400,Sikkim,Equipment Failure,2.9,107.8,17,1,1.5,0.79,29.7,89.4,2
2023-10-08 05:00:00,TL-030,400,Bihar,Equipment Failure,8.7,241.9,5,10,3.6,0.37,15.9,64.0,29
2023-06-13 01:00:00,TL-047,400,Bihar,Equipment Failure,3.8,215.9,1,6,5.8,19.06,30.2,52.6,21
2023-02-16 00:00:00,TL-027,220,Sikkim,Equipment Failure,10.9,227.3,0,2,5.3,0.92,37.8,75.5,24
2023-02-16 02:00:00,TL-025,400,West Bengal,Equipment Failure,2.9,205.6,2,2,6.4,0.05,35.4,46.9,7
2023-12-27 08:00:00,TL-044,765,Sikkim,Human Error,0.2,135.5,8,12,2.2,0.1,29.7,76.2,12
2024-07-27 01:00:00,TL-007,220,Bihar,Lightning,1.0,208.2,1,7,13.3,21.96,20.1,83.4,29
2024-02-20 14:00:00,TL-046,220,Bihar,Equipment Failure,0.4,134.1,14,2,1.6,0.71,33.1,65.8,6
2024-03-16 13:00:00,TL-045,220,Bihar,Human Error,1.2,267.4,13,3,0.6,0.93,34.8,81.0,26
2024-02-29 20:00:00,TL-003,220,West Bengal,Unknown,1.3,140.2,20,2,4.9,0.86,33.4,71.1,1
2024-06-10 12:00:00,TL-038,400,Odisha,Overloading,0.4,139.9,12,6,9.4,3.44,26.4,75.5,13
2023-01-28 19:00:00,TL-003,765,Odisha,Overloading,2.3,189.2,19,1,2.2,0.18,28.1,81.0,18
2023-09-09 23:00:00,TL-019,220,Jharkhand,Lightning,1.7,141.5,23,9,8.4,3.93,18.2,59.2,14
2024-02-14 21:00:00,TL-015,220,Odisha,Overloading,0.4,172.3,21,2,2.0,0.76,37.9,111.6,4
2023-08-04 00:00:00,TL-035,220,West Bengal,Tree Contact,8.1,154.5,0,8,5.0,23.48,22.3,54.2,4
2023-05-07 01:00:00,TL-004,400,West Bengal,Overloading,0.1,245.4,1,5,0.4,0.39,30.9,97.9,12
2023-11-18 17:00:00,TL-006,765,Sikkim,Bird/Animal,0.2,174.4,17,11,8.7,0.27,22.8,74.2,12
2024-05-11 19:00:00,TL-023,400,West Bengal,Tree Contact,10.2,257.1,19,5,1.7,2.25,31.2,84.1,28
2024-10-31 08:00:00,TL-048,400,Bihar,Lightning,1.4,148.8,8,10,0.8,0.23,17.4,53.4,16
2023-02-04 12:00:00,TL-044,400,West Bengal,Bird/Animal,1.7,249.9,12,2,2.7,1.94,35.0,91.0,5
2023-05-18 16:00:00,TL-018,220,Odisha,Human Error,1.3,122.5,16,5,1.1,1.92,36.6,63.2,10
2024-06-04 02:00:00,TL-034,220,Odisha,Unknown,4.2,142.5,2,6,8.4,8.66,31.9,53.0,16
2024-10-12 00:00:00,TL-004,220,Odisha,Equipment Failure,4.2,158.0,0,10,0.9,0.31,12.9,80.6,3
2023-06-09 11:00:00,TL-006,765,West Bengal,Lightning,2.9,244.5,11,6,10.3,20.51,31.8,58.4,17
2024-09-27 07:00:00,TL-026,220,Odisha,Human Error,1.5,129.2,7,9,6.5,3.45,17.2,37.3,3
2024-01-01 19:00:00,TL-045,220,Jharkhand,Overloading,0.2,221.3,19,1,4.6,1.44,22.0,76.6,25
2024-12-16 02:00:00,TL-036,400,Sikkim,Unknown,4.2,139.8,2,12,0.1,2.79,16.6,64.0,14
2024-05-18 15:00:00,TL-010,765,Odisha,Equipment Failure,7.5,232.8,15,5,1.2,0.59,30.7,92.6,15
2024-01-13 00:00:00,TL-039,765,West Bengal,Equipment Failure,1.1,243.2,0,1,6.3,0.24,28.4,74.0,1
2024-11-14 17:00:00,TL-022,220,Bihar,Bird/Animal,1.9,236.3,17,11,1.4,1.39,14.2,58.1,14
2023-05-27 17:00:00,TL-029,220,West Bengal,Overloading,1.0,131.3,17,5,0.9,0.17,33.4,107.7,10
2023-04-11 06:00:00,TL-044,400,Bihar,Overloading,0.7,212.0,6,4,0.1,0.44,35.9,81.4,18
2024-09-17 17:00:00,TL-035,400,Bihar,Lightning,0.1,186.2,17,9,13.9,22.02,17.4,95.0,1
2024-05-23 14:00:00,TL-044,400,Sikkim,Tree Contact,1.3,108.5,14,5,0.7,0.19,37.8,52.7,26
2023-11-27 02:00:00,TL-010,765,Sikkim,Equipment Failure,10.2,201.2,2,11,6.3,0.16,19.2,81.7,2
2024-02-28 21:00:00,TL-026,400,Sikkim,Bird/Animal,0.1,171.3,21,2,3.1,1.78,32.8,63.8,26
2023-11-10 22:00:00,TL-041,400,Bihar,Human Error,10.1,128.4,22,11,1.6,1.04,19.1,46.9,19
2024-03-04 21:00:00,TL-021,400,West Bengal,Lightning,0.6,150.9,21,3,2.3,1.48,34.6,72.7,29
2024-10-26 08:00:00,TL-002,400,Jharkhand,Lightning,0.7,187.1,8,10,0.3,0.14,9.5,90.6,3
2023-06-25 14:00:00,TL-045,765,Odisha,Bird/Animal,0.2,226.1,14,6,5.2,8.12,26.9,79.9,5
2024-03-31 18:00:00,TL-009,400,Odisha,Overloading,1.0,194.4,18,3,0.7,1.4,40.0,95.1,5
2023-11-13 00:00:00,TL-049,400,Jharkhand,Human Error,2.0,135.0,0,11,9.8,0.43,14.9,79.6,16
2024-01-14 01:00:00,TL-017,765,Jharkhand,Unknown,1.6,137.6,1,1,2.7,0.39,31.1,78.3,26
2023-10-09 06:00:00,TL-050,400,Bihar,Tree Contact,2.7,228.7,6,10,3.6,0.33,20.7,63.6,16
2024-02-29 15:00:00,TL-021,400,Bihar,Overloading,0.8,208.3,15,2,10.5,1.29,36.7,96.1,9
2023-03-20 21:00:00,TL-023,400,Sikkim,Unknown,1.4,237.3,21,3,0.8,0.26,40.6,88.6,29
2023-06-26 18:00:00,TL-037,220,Bihar,Tree Contact,1.4,221.8,18,6,6.9,1.42,25.5,89.1,3
2023-02-25 00:00:00,TL-021,400,Jharkhand,Unknown,5.5,212.5,0,2,1.3,3.28,30.8,52.2,14
2023-10-25 18:00:00,TL-010,765,Odisha,Unknown,0.5,140.1,18,10,0.6,4.24,12.2,93.2,10
2024-09-06 12:00:00,TL-016,400,Odisha,Equipment Failure,2.9,173.7,12,9,6.5,2.99,17.4,84.7,23
2023-02-04 11:00:00,TL-039,765,Bihar,Lightning,0.1,214.8,11,2,2.1,1.29,30.0,51.0,24
2023-04-09 07:00:00,TL-019,220,West Bengal,Bird/Animal,0.7,197.7,7,4,5.7,2.2,30.8,75.7,23
2024-07-15 12:00:00,TL-004,220,Sikkim,Lightning,0.4,193.9,12,7,5.1,8.81,19.7,58.2,24
2024-12-16 07:00:00,TL-019,220,Bihar,Unknown,0.1,183.1,7,12,0.4,3.85,24.6,48.9,1
2023-01-12 01:00:00,TL-021,220,West Bengal,Unknown,0.4,190.7,1,1,3.9,3.54,25.2,73.6,9
2024-01-12 21:00:00,TL-021,400,Bihar,Equipment Failure,6.5,279.3,21,1,5.1,1.67,27.7,82.0,11
2024-01-01 00:00:00,TL-043,765,Bihar,Human Error,1.9,252.7,0,1,0.6,2.17,24.5,63.0,18
2024-05-14 16:00:00,TL-020,765,West Bengal,Lightning,2.5,209.7,16,5,0.8,0.67,33.2,82.0,10
2024-06-12 02:00:00,TL-050,220,Sikkim,Equipment Failure,13.3,187.8,2,6,11.8,17.12,32.3,83.1,28
2024-11-02 18:00:00,TL-006,765,Jharkhand,Overloading,1.1,139.2,18,11,3.6,1.3,17.9,40.3,11
2023-06-25 17:00:00,TL-041,220,Jharkhand,Tree Contact,5.3,215.5,17,6,7.3,10.65,27.0,55.7,4
2023-10-18 10:00:00,TL-049,220,Jharkhand,Overloading,0.3,204.9,10,10,3.3,0.41,18.4,69.6,27
2024-12-25 15:00:00,TL-043,765,Bihar,Lightning,0.9,216.3,15,12,0.2,0.41,21.0,79.1,20
2024-03-29 11:00:00,TL-008,765,Odisha,Overloading,3.5,164.0,11,3,1.6,0.42,36.1,105.9,17
2023-12-04 20:00:00,TL-019,400,Jharkhand,Equipment Failure,4.5,101.6,20,12,5.7,2.66,19.9,74.0,2
2023-12-02 23:00:00,TL-010,400,Odisha,Lightning,1.1,285.4,23,12,1.1,0.35,9.9,83.8,15
2023-11-22 00:00:00,TL-004,220,West Bengal,Tree Contact,5.8,245.4,0,11,2.4,0.59,21.3,81.0,23
2024-12-15 19:00:00,TL-029,400,West Bengal,Lightning,0.5,186.4,19,12,0.1,0.78,18.8,72.7,14
2024-12-04 01:00:00,TL-014,400,Sikkim,Equipment Failure,0.6,47.8,1,12,2.4,0.35,17.0,92.0,16
2023-04-22 07:00:00,TL-009,400,Odisha,Overloading,0.2,280.3,7,4,3.9,0.68,33.6,104.3,22
2024-06-20 03:00:00,TL-030,220,Bihar,Equipment Failure,6.0,228.5,3,6,8.7,0.74,30.8,72.6,27
2023-08-17 23:00:00,TL-022,400,Odisha,Equipment Failure,11.5,228.0,23,8,10.5,7.5,19.8,81.9,29
2024-11-20 02:00:00,TL-019,400,Bihar,Unknown,3.3,176.4,2,11,5.5,0.27,12.2,62.0,29
2024-08-05 00:00:00,TL-029,400,West Bengal,Equipment Failure,2.8,164.4,0,8,7.0,2.58,18.1,86.6,21
2023-05-21 00:00:00,TL-015,400,Sikkim,Equipment Failure,7.8,105.2,0,5,2.0,1.51,33.0,80.3,24
2023-02-19 22:00:00,TL-001,400,Sikkim,Tree Contact,0.4,187.7,22,2,2.5,1.78,34.0,82.9,12
2024-03-25 15:00:00,TL-024,220,West Bengal,Bird/Animal,0.1,214.3,15,3,0.6,1.96,31.1,75.7,4
2023-10-10 07:00:00,TL-043,220,Odisha,Bird/Animal,4.4,251.4,7,10,0.5,0.97,15.3,70.4,21
2024-09-22 20:00:00,TL-021,400,Sikkim,Overloading,0.7,178.5,20,9,5.9,5.66,22.5,71.2,20
2024-05-21 12:00:00,TL-048,765,Bihar,Equipment Failure,2.0,233.0,12,5,2.1,2.01,30.2,61.7,14
